sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
16.650000,1784058117.172187,100,True,0.0,idle,5.0,4.99763835878694,"[4.996476220531956, 0.002860469787641859, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0011577941993389134, -0.003728917086650917, 0.7888935062857413]","[-0.0011577941993389134, -0.003728917086650917, 0.7888935062857413]",0.0,idle,0.0,0.0,0.0,False,False,False
20.150000,1784058126.596159,99,True,0.0,idle,4.9,4.90025749063092,"[4.897210844933046, 0.002726427149072915, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.003041848464889061, -0.004130345468305264, 0.7887279767482576]","[-0.003041848464889061, -0.004130345468305264, 0.7887279767482576]",40.0,moving,0.4,0.0,0.0,False,False,False
27.352000,1784058133.488534,98,True,40.0,moving,4.8,4.604479726656291,"[4.829870786829681, 0.002729714280838111, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.22540017902404513, -0.006434075480277236, 0.7816230736377335]","[0.22540017902404513, -0.006434075480277236, 0.7816230736377335]",50.0,moving,0.9,0.0,0.0,False,False,False
32.252000,1784058137.962820,97,True,50.0,moving,4.7,4.367054394989722,"[5.261576132062319, 0.0012275190181650804, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.8945219451562408, 0.0025756381301740763, 0.7875656417739486]","[0.8945219451562408, 0.0025756381301740763, 0.7875656417739486]",50.0,moving,0.9,0.0,0.0,False,False,False
35.652000,1784058145.016565,96,True,50.0,moving,4.6,4.192223984431634,"[5.795236869794566, 0.002219654844372353, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.60304825108147, 0.01943943347894653, 0.7884005246474981]","[1.60304825108147, 0.01943943347894653, 0.7884005246474981]",30.0,moving,0.6,0.0,0.0,False,False,False
40.750000,1784058149.932681,95,True,30.0,moving,4.5,4.571590610934878,"[6.639141963197488, -8.724427710978845e-05, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.0675523483225886, -0.003105050748507735, 0.7887987436229896]","[2.0675523483225886, -0.003105050748507735, 0.7887987436229896]",30.0,moving,0.6,0.0,0.0,False,False,False
44.750000,1784058157.919180,94,True,30.0,moving,4.4,4.397008402545267,"[6.4647600340314675, -0.00011769703673194013, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.067751992630487, -0.0018998050015520411, 0.7888359115434824]","[2.067751992630487, -0.0018998050015520411, 0.7888359115434824]",30.0,moving,0.6,0.0,0.0,False,False,False
51.100000,1784058164.942997,93,True,30.0,moving,4.3,4.5460122498001825,"[6.365045504282571, -0.0001512118796553202, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.819300576982241, 0.04914819234222594, 0.7851479409301516]","[1.819300576982241, 0.04914819234222594, 0.7851479409301516]",60.0,moving,1.2,0.0,0.0,False,False,False
56.200000,1784058169.759688,92,True,60.0,moving,4.2,3.7085684562330936,"[4.6993053168203165, 0.08957859304477084, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.9963970976789545, 0.2943973304260417, 0.7853542076943588]","[0.9963970976789545, 0.2943973304260417, 0.7853542076943588]",60.0,moving,1.2,0.0,0.0,False,False,False
59.950000,1784058175.847627,91,True,60.0,moving,4.1,3.546458208855332,"[5.585978433046387, 0.03683849237433845, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.047295652425205, 0.2715510938522098, 0.7879155520816229]","[2.047295652425205, 0.2715510938522098, 0.7879155520816229]",45.0,moving,1.65,0.0,0.0,False,False,False
64.450000,1784058181.473610,90,True,45.0,moving,4.0,3.6276554897245603,"[6.754028493244913, -0.04148815759982019, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.1343578999255177, 0.19907191387413423, 0.7885402234082435]","[3.1343578999255177, 0.19907191387413423, 0.7885402234082435]",0,stopped,1.65,0.0,0.0,False,False,False
68.500000,1784058188.365870,89,True,0,stopped,3.9,3.9022144237610497,"[7.279310888159437, -0.07867771108663127, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.3870641019495302, 0.20005578931730683, 0.7890412828803337]","[3.3870641019495302, 0.20005578931730683, 0.7890412828803337]",25.0,moving,1.4,0.0,0.0,False,False,False
73.700000,1784058195.216196,88,True,25.0,moving,3.8,3.8068826112582173,"[7.1707176465872955, -0.0706650408934445, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.3735116122624307, 0.2005941502633119, 0.7888668661924965]","[3.3735116122624307, 0.2005941502633119, 0.7888668661924965]",25.0,moving,1.4,0.0,0.0,False,False,False
78.500000,1784058202.880852,87,True,25.0,moving,3.7,3.9308387682037,"[7.057390998913389, -0.06266062075169551, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.1374081515572505, 0.22927755429028018, 0.7807032658725838]","[3.1374081515572505, 0.22927755429028018, 0.7807032658725838]",55.0,moving,1.95,0.0,0.0,False,False,False
84.652000,1784058207.054161,86,True,55.0,moving,3.5999999999999996,3.090357987826004,"[6.375602511389541, -0.010563072158935483, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.2935042891316226, 0.21523117328272168, 0.788702814893868]","[3.2935042891316226, 0.21523117328272168, 0.788702814893868]",55.0,moving,1.95,0.0,0.0,False,False,False
87.702000,1784058213.737298,85,True,55.0,moving,3.5,3.074515275619124,"[7.02121350121141, -0.06529291970870763, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.960330528777418, 0.2239122135081684, 0.7849131847478436]","[3.960330528777418, 0.2239122135081684, 0.7849131847478436]",35.0,moving,2.3,0.0,0.0,False,False,False
92.752000,1784058220.279874,84,True,35.0,moving,3.4,3.2180932732975545,"[7.979884573237531, -0.15991092324753314, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.778943767942255, 0.17190570779828057, 0.7820169869843087]","[4.778943767942255, 0.17190570779828057, 0.7820169869843087]",35.0,moving,2.3,0.0,0.0,False,False,False
97.252000,1784058226.967332,83,True,35.0,moving,3.3,3.331340811426319,"[8.157071474994625, -0.178179378168014, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.848415551711299, 0.20992831719079358, 0.7753733194267864]","[4.848415551711299, 0.20992831719079358, 0.7753733194267864]",40.0,moving,1.9,0.0,0.0,False,False,False
102.452000,1784058233.771544,82,True,40.0,moving,3.2,3.40042817238653,"[8.051427025081889, -0.16468796456362958, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.676182924829968, 0.24839679583621663, 0.7858039243573581]","[4.676182924829968, 0.24839679583621663, 0.7858039243573581]",0,stopped,2.4,0.0,0.0,False,False,False
107.402000,1784058240.311639,81,True,0,stopped,3.0999999999999996,3.0548240247787515,"[7.496290723583503, -0.0987676534796686, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.462290264062312, 0.2573096330616844, 0.7898004738201796]","[4.462290264062312, 0.2573096330616844, 0.7898004738201796]",0,stopped,2.4,0.0,0.0,False,False,False
112.402000,1784058247.805285,80,True,0,stopped,3.0,3.0021302446140496,"[7.439214679608884, -0.09209927514595612, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.457439084725461, 0.25689973256613696, 0.7896000678049576]","[4.457439084725461, 0.25689973256613696, 0.7896000678049576]",0,stopped,3.1,0.0,0.0,False,False,False
118.152000,1784058254.449775,79,True,0,stopped,2.9,2.9005824367896373,"[7.336023422330758, -0.08003601517232195, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.455074512896229, 0.25687918757238865, 0.7891614579429252]","[4.455074512896229, 0.25687918757238865, 0.7891614579429252]",0,stopped,3.1,0.0,0.0,False,False,False
123.252000,1784058262.401536,78,True,0,stopped,2.8,2.7711953811418994,"[7.230414648767457, -0.06775919547860226, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.479072858323636, 0.263363429268762, 0.7877875776344765]","[4.479072858323636, 0.263363429268762, 0.7877875776344765]",30.0,moving,3.4,0.0,0.0,False,False,False
128.952000,1784058266.949630,77,True,30.0,moving,2.6999999999999997,2.6768402742156496,"[7.154423246840925, -0.05861188309152471, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.496263396374973, 0.25707793783043725, 0.786143757761828]","[4.496263396374973, 0.25707793783043725, 0.786143757761828]",30.0,moving,3.4,0.0,0.0,False,False,False
132.452000,1784058274.356152,76,True,30.0,moving,2.5999999999999996,2.60026609468589,"[7.083319937836325, -0.05018594833962797, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.500778594161708, 0.25290474994111867, 0.7857762119658444]","[4.500778594161708, 0.25290474994111867, 0.7857762119658444]",50.0,moving,3.9,0.0,0.0,False,False,False
137.652000,1784058284.173577,75,True,50.0,moving,2.5,2.2332075355914305,"[6.99855678791583, -0.03999665089662213, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.78983741525454, 0.289813339632878, 0.7857630221667431]","[4.78983741525454, 0.289813339632878, 0.7857630221667431]",0,stopped,4.4,0.0,0.0,False,False,False
144.652000,1784058293.020704,74,True,0,stopped,2.2,2.1812425938007016,"[7.830992295090395, -0.2940985133704588, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[5.750827013476482, 0.36220298303079473, 0.7898347723343643]","[5.750827013476482, 0.36220298303079473, 0.7898347723343643]",0,stopped,4.4,0.0,0.0,False,False,False
150.752000,1784058299.385567,73,True,0,stopped,2.0,2.0013802653457713,"[7.655072286223552, -0.23861420089513113, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[5.7456914158200725, 0.36120882154795625, 0.7894888996953866]","[5.7456914158200725, 0.36120882154795625, 0.7894888996953866]",0,stopped,4.4,0.0,0.0,False,False,False
