sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
16.950000,1784058117.932204,100,True,0.0,idle,5.0,4.99949770344202,"[4.9959048242893855, -0.0012750969042627932, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.003592768231800134, -0.0002219602100444393, 0.7890653091910059]","[-0.003592768231800134, -0.0002219602100444393, 0.7890653091910059]",0.0,idle,0.0,0.0,0.0,False,False,False
20.850000,1784058126.659438,99,True,0.0,idle,4.9,4.89902720356325,"[4.894840881456626, -0.0012535950581703413, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0041858100610168425, 0.0009862822710728116, 0.7889124261043535]","[-0.0041858100610168425, 0.0009862822710728116, 0.7889124261043535]",40.0,moving,0.4,0.0,0.0,False,False,False
27.302000,1784058131.928082,98,True,40.0,moving,4.8,4.674189112725588,"[4.813878323574141, -0.0011496590107198815, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.13969041739899896, 0.0022088061841667125, 0.7849149188534796]","[0.13969041739899896, 0.0022088061841667125, 0.7849149188534796]",50.0,moving,0.9,0.0,0.0,False,False,False
31.252000,1784058135.496349,97,True,50.0,moving,4.7,4.327308645465063,"[4.937593955613989, -0.0012204609173348724, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.6103632929371211, -0.027199396726733844, 0.7849039543988744]","[0.6103632929371211, -0.027199396726733844, 0.7849039543988744]",50.0,moving,0.9,0.0,0.0,False,False,False
34.102000,1784058143.266696,96,True,50.0,moving,4.6,4.2022681991376345,"[5.343335873773786, 0.002523357802581866, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.1412213817817203, -0.03341845174721148, 0.7854464664436749]","[1.1412213817817203, -0.03341845174721148, 0.7854464664436749]",30.0,moving,0.6,0.0,0.0,False,False,False
39.850000,1784058147.414060,95,True,30.0,moving,4.5,4.481782194854564,"[6.271339789872119, 0.014452438262768, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.7898399629007937, -0.035856039863410315, 0.7890994825388997]","[1.7898399629007937, -0.035856039863410315, 0.7890994825388997]",30.0,moving,0.6,0.0,0.0,False,False,False
42.750000,1784058155.418735,94,True,30.0,moving,4.4,4.397331674606834,"[6.189925027698906, 0.013579891750245286, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.7928724256004693, -0.03596070654960926, 0.7891563882724844]","[1.7928724256004693, -0.03596070654960926, 0.7891563882724844]",30.0,moving,0.6,0.0,0.0,False,False,False
49.100000,1784058165.564797,93,True,30.0,moving,4.3,4.594125850966583,"[6.090541142188847, 0.012453561116031242, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.4965048544879167, -0.01623305259989072, 0.7786986802803384]","[1.4965048544879167, -0.01623305259989072, 0.7786986802803384]",60.0,moving,1.2,0.0,0.0,False,False,False
56.700000,1784058169.576046,92,True,60.0,moving,4.2,3.692861566990092,"[5.241026943314933, 0.01566748451828461, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.5482439225867224, -0.008418087385907207, 0.7848849301831893]","[1.5482439225867224, -0.008418087385907207, 0.7848849301831893]",60.0,moving,1.2,0.0,0.0,False,False,False
59.750000,1784058180.772591,91,True,60.0,moving,4.1,3.4977592338814345,"[5.931341062086803, 0.02402240066600327, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.4343240775069908, -0.04803221586310976, 0.7859530492239843]","[2.4343240775069908, -0.04803221586310976, 0.7859530492239843]",45.0,moving,1.65,0.0,0.0,False,False,False
68.600000,1784058186.804107,90,True,45.0,moving,4.0,3.672361579070375,"[8.348584632461218, 0.21945468079989483, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.68777156937876, -0.07155611727654924, 0.7858759912427519]","[4.68777156937876, -0.07155611727654924, 0.7858759912427519]",0,stopped,1.65,0.0,0.0,False,False,False
73.200000,1784058195.149916,89,True,0,stopped,3.9,3.955879291779182,"[8.79164553691891, 0.2621915375821421, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.853835191314987, -0.11547319889993056, 0.7897331040875085]","[4.853835191314987, -0.11547319889993056, 0.7897331040875085]",25.0,moving,1.4,0.0,0.0,False,False,False
79.752000,1784058206.350875,88,True,25.0,moving,3.8,3.796686982196458,"[8.611426265352861, 0.24488665184325836, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.832053179184746, -0.11728888063808968, 0.7888195855682015]","[4.832053179184746, -0.11728888063808968, 0.7888195855682015]",25.0,moving,1.4,0.0,0.0,False,False,False
88.352000,1784058216.887479,87,True,25.0,moving,3.7,3.793705096819174,"[8.511968363940017, 0.23533490710310861, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.732627208316518, -0.09448139183042095, 0.7796759880586687]","[4.732627208316518, -0.09448139183042095, 0.7796759880586687]",55.0,moving,1.95,0.0,0.0,False,False,False
96.452000,1784058224.120262,86,True,55.0,moving,3.5999999999999996,3.1019363915492892,"[8.103997678473801, 0.2050396461365998, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[5.022180896707237, -0.1476850352223919, 0.7849443036797793]","[5.022180896707237, -0.1476850352223919, 0.7849443036797793]",55.0,moving,1.95,0.0,0.0,False,False,False
101.852000,1784058236.137492,85,True,55.0,moving,3.5,3.0066548480146724,"[9.22940933044289, 0.38750020710409017, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[6.272255555591837, -0.15583663774844006, 0.7825077381023985]","[6.272255555591837, -0.15583663774844006, 0.7825077381023985]",0,stopped,2.3,0.0,0.0,False,False,False
110.752000,1784058247.232178,84,True,0,stopped,3.4,3.386091554918146,"[10.835258939912897, 1.0077665147985164, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[7.681698508853771, -0.22538904146604646, 0.7897748187444059]","[7.681698508853771, -0.22538904146604646, 0.7897748187444059]",0,stopped,2.3,0.0,0.0,False,False,False
119.152000,1784058261.004462,83,True,0,stopped,3.3,3.279662353667612,"[10.750324688455162, 0.9746170664836233, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[7.698266892224556, -0.22585299250683583, 0.7881834061598434]","[7.698266892224556, -0.22585299250683583, 0.7881834061598434]",0,stopped,1.9,0.0,0.0,False,False,False
