sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
13.200000,1784056761.389431,100,True,0.0,idle,5.0,5.000118908912001,"[5.0003896475299685, 0.0012624217587692136, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.00027206491700979197, -0.002379460182886767, 0.7891821277417773]","[0.00027206491700979197, -0.002379460182886767, 0.7891821277417773]",0.0,idle,0.0,0.0,0.0,False,False,False
17.550000,1784056768.009863,99,True,0.0,idle,4.9,4.9019839110443275,"[4.901047737406725, 0.0011870014738722084, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0009354807865074296, -0.001419277359584773, 0.7889922990427366]","[-0.0009354807865074296, -0.001419277359584773, 0.7889922990427366]",40.0,moving,0.4,0.0,0.0,False,False,False
22.602000,1784056773.126599,98,True,40.0,moving,4.8,4.630253874290351,"[4.812200860796249, 0.0011710783991631982, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.18199078612591596, 0.021310711021365805, 0.7847296563131696]","[0.18199078612591596, 0.021310711021365805, 0.7847296563131696]",50.0,moving,0.9,0.0,0.0,False,False,False
26.702000,1784056777.162059,97,True,50.0,moving,4.7,4.527223012037182,"[4.897521787938009, 0.0008759129551873801, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.3703415136135852, 0.020547325889876622, 0.7866177330185331]","[0.3703415136135852, 0.020547325889876622, 0.7866177330185331]",50.0,moving,0.9,0.0,0.0,False,False,False
29.802000,1784056784.514959,96,True,50.0,moving,4.6,4.2230795809600385,"[5.158380219269894, -0.0009005156625321968, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.9353959509345655, 0.027472297274248332, 0.7860745247872916]","[0.9353959509345655, 0.027472297274248332, 0.7860745247872916]",30.0,moving,0.6,0.0,0.0,False,False,False
35.002000,1784056787.969758,95,True,30.0,moving,4.5,4.537584549303741,"[5.958518288519301, -0.006330014461282733, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.421061399033535, 0.02770699683811193, 0.7873523072029693]","[1.421061399033535, 0.02770699683811193, 0.7873523072029693]",30.0,moving,0.6,0.0,0.0,False,False,False
37.750000,1784056794.632186,94,True,30.0,moving,4.4,4.394208217978602,"[5.811151691117534, -0.00548497523973307, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.417024546134109, 0.021207658022998687, 0.7890490824749191]","[1.417024546134109, 0.021207658022998687, 0.7890490824749191]",30.0,moving,0.6,0.0,0.0,False,False,False
42.800000,1784056801.544845,93,True,30.0,moving,4.3,4.581428245015305,"[5.715044778653533, -0.004876203502954014, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.1340775175874047, 0.060113928550337, 0.7843046334403897]","[1.1340775175874047, 0.060113928550337, 0.7843046334403897]",60.0,moving,1.2,0.0,0.0,False,False,False
48.050000,1784056804.891011,92,True,60.0,moving,4.2,3.6535149658801696,"[4.781558826646221, 0.012209903770834321, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.1283373273886295, 0.05851631015795659, 0.7869469174387098]","[1.1283373273886295, 0.05851631015795659, 0.7869469174387098]",60.0,moving,1.2,0.0,0.0,False,False,False
50.750000,1784056813.158030,91,True,60.0,moving,4.1,3.538828518026601,"[5.4196746093396, 0.006499168954395992, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.8808958195717438, 0.025259688336698675, 0.7863327812803506]","[1.8808958195717438, 0.025259688336698675, 0.7863327812803506]",45.0,moving,1.65,0.0,0.0,False,False,False
57.250000,1784056818.670268,90,True,45.0,moving,4.0,3.7168620985109784,"[7.131997983862348, 0.00599516623245211, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.4151457855333724, 0.014573926311478774, 0.7854064234896343]","[3.4151457855333724, 0.014573926311478774, 0.7854064234896343]",0,stopped,1.65,0.0,0.0,False,False,False
61.250000,1784056825.023347,89,True,0,stopped,3.9,3.9003028093763796,"[7.517501972494809, 0.0006728928017209757, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.617290695227522, 0.02739362457228172, 0.7886640834434477]","[3.617290695227522, 0.02739362457228172, 0.7886640834434477]",25.0,moving,1.4,0.0,0.0,False,False,False
66.050000,1784056833.303254,88,True,25.0,moving,3.8,3.793963569587019,"[7.397247476563502, 0.0014744512944936082, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.603371204880687, 0.027211632872602094, 0.7880016971091562]","[3.603371204880687, 0.027211632872602094, 0.7880016971091562]",25.0,moving,1.4,0.0,0.0,False,False,False
72.550000,1784056840.735845,87,True,25.0,moving,3.7,3.825832974347011,"[7.292288368318342, 0.002217679858751001, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.466815298636469, 0.05469377669954192, 0.7850985349051601]","[3.466815298636469, 0.05469377669954192, 0.7850985349051601]",55.0,moving,1.95,0.0,0.0,False,False,False
77.900000,1784056846.140931,86,True,55.0,moving,3.5999999999999996,3.21074601767666,"[6.90536727155037, 0.01169198752717275, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[3.69527564342624, 0.07651273323335374, 0.7862746186531725]","[3.69527564342624, 0.07651273323335374, 0.7862746186531725]",55.0,moving,1.95,0.0,0.0,False,False,False
82.152000,1784056854.224921,85,True,55.0,moving,3.5,2.973701104470472,"[7.665720505668935, -0.0012169382550141286, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.692113417258747, 0.02242925563725225, 0.7825154065301763]","[4.692113417258747, 0.02242925563725225, 0.7825154065301763]",35.0,moving,2.3,0.0,0.0,False,False,False
88.052000,1784056861.664846,84,True,55.0,moving,3.4,2.911859350221687,"[8.9417625203138, -0.03218603617401128, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[6.030759634447866, 0.03843318184535305, 0.7850876084614624]","[6.030759634447866, 0.03843318184535305, 0.7850876084614624]",35.0,moving,2.3,0.0,0.0,False,False,False
93.352000,1784056868.425746,83,True,55.0,moving,3.3,2.981267331788223,"[9.98722195443214, -0.04286278220867179, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[7.007220525699693, 0.04400716852368768, 0.7835887070922447]","[7.007220525699693, 0.04400716852368768, 0.7835887070922447]",40.0,moving,1.9,0.0,0.0,False,False,False
