sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
11.000000,1784124959.125719,100,True,0.0,idle,5.0,5.000378854860429,"[5.000055375784115, 0.002452206843628445, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0003200970350023218, -0.003363544551323109, 0.7892244466403784]","[-0.0003200970350023218, -0.003363544551323109, 0.7892244466403784]",0.0,idle,0.0,0.0,0.0,False,False,False
15.300000,1784124962.597002,99,True,0.0,idle,4.9,4.8991442763478155,"[4.897255741380168, 0.002344062555920485, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0018852153259314812, -0.0033591642852245094, 0.7889757744308836]","[-0.0018852153259314812, -0.0033591642852245094, 0.7889757744308836]",40.0,moving,0.4,0.0,0.0,False,False,False
18.350000,1784124966.193692,98,True,40.0,moving,4.8,4.680058540606352,"[4.83327922681882, 0.0023429056101362273, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.1532250047001862, 0.00870069862451081, 0.7856744661683882]","[0.1532250047001862, 0.00870069862451081, 0.7856744661683882]",50.0,moving,0.9,0.0,0.0,False,False,False
21.352000,1784124969.786966,97,True,50.0,moving,4.7,4.373393826357222,"[4.907444739300002, 0.002063974731633389, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.5340562478518723, -0.004767078519362074, 0.7821827889860481]","[0.5340562478518723, -0.004767078519362074, 0.7821827889860481]",50.0,moving,0.9,0.0,0.0,False,False,False
24.452000,1784124973.622023,96,True,50.0,moving,4.6,4.234466627872867,"[5.300823172529204, 0.0013100062530860702, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0663873781484312, -0.014849382221904836, 0.7837210436351735]","[1.0663873781484312, -0.014849382221904836, 0.7837210436351735]",30.0,moving,0.6,0.0,0.0,False,False,False
27.502000,1784124977.217591,95,True,30.0,moving,4.5,4.609498005593942,"[5.629711563546518, 0.005559927862745444, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0202759852881462, -0.01842993375490603, 0.7848364695958309]","[1.0202759852881462, -0.01842993375490603, 0.7848364695958309]",30.0,moving,0.6,0.0,0.0,False,False,False
30.502000,1784124981.069637,94,True,30.0,moving,4.4,4.458064366217709,"[5.3996237797324165, 0.004086118976485267, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.9415911147021951, -0.012726104661169975, 0.78898729986786]","[0.9415911147021951, -0.012726104661169975, 0.78898729986786]",30.0,moving,0.6,0.0,0.0,False,False,False
33.652000,1784124984.685773,93,True,30.0,moving,4.3,4.593638812432829,"[5.2448182489287944, 0.0035162122000891687, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.6512178900424824, 0.022312007709610206, 0.7849950704713067]","[0.6512178900424824, 0.022312007709610206, 0.7849950704713067]",60.0,moving,1.2,0.0,0.0,False,False,False
36.702000,1784124988.181149,92,True,60.0,moving,4.2,4.321519314794579,"[4.488920058925392, 0.009620745632005323, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.16813263018737876, 0.08915176978082193, 0.7873024900667484]","[0.16813263018737876, 0.08915176978082193, 0.7873024900667484]",60.0,moving,1.2,0.0,0.0,False,False,False
39.650000,1784124991.734265,91,True,60.0,moving,4.1,3.5264004528322714,"[4.5196405707379075, 0.009345235349169909, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.9932840500919834, 0.026947594100830783, 0.7895525693346267]","[0.9932840500919834, 0.026947594100830783, 0.7895525693346267]",45.0,moving,1.65,0.0,0.0,False,False,False
