sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
12.550000,1784126185.871084,100,True,0.0,idle,5.0,5.001018023062561,"[4.999581514958203, 0.0024910785630965966, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0014342169567280922, -0.0022960015418851502, 0.7891562146221603]","[-0.0014342169567280922, -0.0022960015418851502, 0.7891562146221603]",0.0,idle,0.0,0.0,0.0,False,False,False
16.750000,1784126189.466965,99,True,0.0,idle,4.9,4.901200463745237,"[4.898627705714439, 0.002361412698084782, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0025697375870530384, -0.0030798731280788525, 0.7888886992461442]","[-0.0025697375870530384, -0.0030798731280788525, 0.7888886992461442]",40.0,moving,0.4,0.0,0.0,False,False,False
19.750000,1784126193.092663,98,True,40.0,moving,4.8,4.671029020520771,"[4.834731967639627, 0.002356133169683097, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.16370386151197652, 0.005278856687980216, 0.7827066158667728]","[0.16370386151197652, 0.005278856687980216, 0.7827066158667728]",50.0,moving,0.9,0.0,0.0,False,False,False
22.702000,1784126196.526222,97,True,50.0,moving,4.7,4.4850964972444896,"[4.869563604132072, 0.002351581111282484, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.3845517681247226, 0.029909165707548806, 0.7789957547236372]","[0.3845517681247226, 0.029909165707548806, 0.7789957547236372]",50.0,moving,0.9,0.0,0.0,False,False,False
25.602000,1784126200.153055,96,True,50.0,moving,4.6,4.276853651472406,"[5.112161650118967, -0.00047777200199014547, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.8359180377741011, 0.07175604274280709, 0.7834145080410462]","[0.8359180377741011, 0.07175604274280709, 0.7834145080410462]",30.0,moving,0.6,0.0,0.0,False,False,False
28.602000,1784126203.846095,95,True,30.0,moving,4.5,4.663379302540938,"[5.403746090907422, -0.003821610479098167, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.740803227972903, 0.05997789089230681, 0.7887740741255058]","[0.740803227972903, 0.05997789089230681, 0.7887740741255058]",30.0,moving,0.6,0.0,0.0,False,False,False
31.602000,1784126207.675400,94,True,30.0,moving,4.4,4.402061851308167,"[5.159108272074449, -0.0005188557965876486, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.7574430276335364, 0.05857106401724628, 0.7889798144663038]","[0.7574430276335364, 0.05857106401724628, 0.7889798144663038]",30.0,moving,0.6,0.0,0.0,False,False,False
34.802000,1784126211.262523,93,True,30.0,moving,4.3,4.679276161124146,"[5.0511634750987815, 0.000924906745060225, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.37262162843378666, 0.08381990701176852, 0.7816408243062598]","[0.37262162843378666, 0.08381990701176852, 0.7816408243062598]",60.0,moving,1.2,0.0,0.0,False,False,False
37.800000,1784126214.866126,92,True,60.0,moving,4.2,4.304505857178538,"[4.168410719273344, 0.015677418212628177, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.1346104484808793, 0.12872388805322627, 0.785662769025927]","[-0.1346104484808793, 0.12872388805322627, 0.785662769025927]",60.0,moving,1.2,0.0,0.0,False,False,False
40.750000,1784126218.443295,91,True,60.0,moving,4.1,3.530257671346434,"[4.227560692314317, 0.014420790542998496, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.6980150120684198, 0.08531872533571079, 0.788166579561614]","[0.6980150120684198, 0.08531872533571079, 0.788166579561614]",45.0,moving,1.65,0.0,0.0,False,False,False
