sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
15.600000,1784056764.836922,100,True,0.0,idle,5.0,5.0024555675086875,"[4.998490805879404, 0.003520615449718375, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.003958273870207561, -0.0045360222438036255, 0.7888516448862983]","[-0.003958273870207561, -0.0045360222438036255, 0.7888516448862983]",0.0,idle,0.0,0.0,0.0,False,False,False
19.950000,1784056776.511858,99,True,0.0,idle,4.9,4.900428694191399,"[4.8981805014570545, 0.0033593688311431913, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.002242922649638473, -0.0038275165065042673, 0.7886965846644898]","[-0.002242922649638473, -0.0038275165065042673, 0.7886965846644898]",40.0,moving,0.4,0.0,0.0,False,False,False
28.802000,1784056784.702962,98,True,40.0,moving,4.8,4.621698720860689,"[4.817220751143282, 0.0033269415980916144, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.19552896603870537, 0.011333807539304765, 0.7824859933901512]","[0.19552896603870537, 0.011333807539304765, 0.7824859933901512]",50.0,moving,0.9,0.0,0.0,False,False,False
34.602000,1784056788.291015,97,True,50.0,moving,4.7,4.352072266711315,"[5.260532748890631, 0.0013553118012946362, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.9084658837283118, -0.0055014975140617, 0.7861953642091246]","[0.9084658837283118, -0.0055014975140617, 0.7861953642091246]",50.0,moving,0.9,0.0,0.0,False,False,False
37.500000,1784056797.468290,96,True,50.0,moving,4.6,4.2967216133500905,"[5.638592842049226, 0.0028434451532910413, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.3423562684801742, -0.0617160356179688, 0.7895748192909438]","[1.3423562684801742, -0.0617160356179688, 0.7895748192909438]",30.0,moving,0.6,0.0,0.0,False,False,False
44.450000,1784056801.295336,95,True,30.0,moving,4.5,4.476257399127402,"[6.726742912650305, 0.004982996118107302, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.2505214559739852, -0.012955064906764954, 0.7891509477632276]","[2.2505214559739852, -0.012955064906764954, 0.7891509477632276]",30.0,moving,0.6,0.0,0.0,False,False,False
47.200000,1784056808.325556,94,True,30.0,moving,4.4,4.3983779093028685,"[6.6489572445361915, 0.004710413804417732, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.2506170375146386, -0.01350102054524414, 0.7890943248940224]","[2.2506170375146386, -0.01350102054524414, 0.7890943248940224]",30.0,moving,0.6,0.0,0.0,False,False,False
52.000000,1784056819.485603,93,True,30.0,moving,4.3,4.637800965457163,"[6.544783702993352, 0.004277464278097181, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.9070890586968137, 0.03568099049076994, 0.7807006834769545]","[1.9070890586968137, 0.03568099049076994, 0.7807006834769545]",60.0,moving,1.2,0.0,0.0,False,False,False
59.900000,1784056823.004277,92,True,60.0,moving,4.2,3.7127600546862616,"[5.347163930889954, 0.04346081993379347, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.6359985512127373, 0.15226683244779546, 0.7816973238595598]","[1.6359985512127373, 0.15226683244779546, 0.7816973238595598]",60.0,moving,1.2,0.0,0.0,False,False,False
62.650000,1784056830.749393,91,True,60.0,moving,4.1,3.5195905720736493,"[5.939560851284796, 0.02749771716250203, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.4210943342226305, 0.11644243787235506, 0.785927310086962]","[2.4210943342226305, 0.11644243787235506, 0.785927310086962]",45.0,moving,1.65,0.0,0.0,False,False,False
