sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
16.750000,1784058118.061867,100,True,0.0,idle,5.0,4.998633241824787,"[5.001073634265166, 0.0009082835679868814, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.0024411794688496036, -0.001896735635339012, 0.7890132071608433]","[0.0024411794688496036, -0.001896735635339012, 0.7890132071608433]",0.0,idle,0.0,0.0,0.0,False,False,False
20.850000,1784058124.785438,99,True,0.0,idle,4.9,4.897939221932505,"[4.899478719886236, 0.0008373367802357212, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.0015406771164137557, -0.002561329563399192, 0.7888935898300473]","[0.0015406771164137557, -0.002561329563399192, 0.7888935898300473]",40.0,moving,0.4,0.0,0.0,False,False,False
26.202000,1784058130.110709,98,True,40.0,moving,4.8,4.6391008837827,"[4.814342542321261, 0.0008698107992624604, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.1752465548847935, -0.005870312664294217, 0.7848187329845694]","[0.1752465548847935, -0.005870312664294217, 0.7848187329845694]",50.0,moving,0.9,0.0,0.0,False,False,False
30.252000,1784058135.249038,97,True,50.0,moving,4.7,4.439710293499741,"[5.02782185865716, 6.504141136728231e-05, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.5881461538377976, 0.017590059078995475, 0.7863597031110614]","[0.5881461538377976, 0.017590059078995475, 0.7863597031110614]",50.0,moving,0.9,0.0,0.0,False,False,False
33.952000,1784058143.705474,96,True,50.0,moving,4.6,4.271931677280634,"[5.4709989999820845, -0.0018971640940974588, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.1993439328932358, 0.046716035429191984, 0.7792131897018801]","[1.1993439328932358, 0.046716035429191984, 0.7792131897018801]",30.0,moving,0.6,0.0,0.0,False,False,False
40.250000,1784058148.921142,95,True,30.0,moving,4.5,4.69833205985296,"[6.366463385257434, -0.025033903974374425, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.6695904958911942, 0.09205241366601187, 0.7890854524218167]","[1.6695904958911942, 0.09205241366601187, 0.7890854524218167]",30.0,moving,0.6,0.0,0.0,False,False,False
44.350000,1784058155.794714,94,True,30.0,moving,4.4,4.42002167862441,"[6.007480730513146, -0.014734518546144396, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.5892081442194153, 0.10959967914320026, 0.7889924731126868]","[1.5892081442194153, 0.10959967914320026, 0.7889924731126868]",30.0,moving,0.6,0.0,0.0,False,False,False
49.850000,1784058163.574984,93,True,30.0,moving,4.3,4.565280843767412,"[5.883673510711084, -0.011269530328212249, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.3209315340820202, 0.14096330836566862, 0.7727288976453326]","[1.3209315340820202, 0.14096330836566862, 0.7727288976453326]",60.0,moving,1.2,0.0,0.0,False,False,False
55.950000,1784058168.182914,92,True,60.0,moving,4.2,3.6927571140770574,"[5.104545611032466, 0.027015657420727784, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.4157036211642464, 0.19701529669031476, 0.7831816846797106]","[1.4157036211642464, 0.19701529669031476, 0.7831816846797106]",60.0,moving,1.2,0.0,0.0,False,False,False
59.400000,1784058177.737931,91,True,60.0,moving,4.1,3.543207261239836,"[5.893795892684491, -0.01517305753987952, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.3548387917092053, 0.1583214194883636, 0.7856175814529816]","[2.3548387917092053, 0.1583214194883636, 0.7856175814529816]",45.0,moving,1.65,0.0,0.0,False,False,False
66.650000,1784058183.266291,90,True,45.0,moving,4.0,3.6342909180122405,"[7.786363954932607, -0.14255567301726493, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.162113234122689, 0.12740208192791236, 0.7896411877296519]","[4.162113234122689, 0.12740208192791236, 0.7896411877296519]",0,stopped,1.65,0.0,0.0,False,False,False
71.050000,1784058193.400909,89,True,0,stopped,3.9,3.9018270028936457,"[8.302316334972279, -0.1876169597891933, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.41525524707441, 0.15151437090770153, 0.7892930331094146]","[4.41525524707441, 0.15151437090770153, 0.7892930331094146]",25.0,moving,1.4,0.0,0.0,False,False,False
78.950000,1784058200.221619,88,True,25.0,moving,3.8,3.797232810285899,"[8.180164052639029, -0.1770769171384599, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.397311728889337, 0.15308260826297668, 0.7891083456271426]","[4.397311728889337, 0.15308260826297668, 0.7891083456271426]",25.0,moving,1.4,0.0,0.0,False,False,False
84.002000,1784058208.820370,87,True,25.0,moving,3.7,4.003972617493624,"[8.081192486350385, -0.16856578191496, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.093250497149583, 0.18936635188681905, 0.7805433151152625]","[4.093250497149583, 0.18936635188681905, 0.7805433151152625]",55.0,moving,1.95,0.0,0.0,False,False,False
90.402000,1784058213.863623,86,True,55.0,moving,3.5999999999999996,3.0930565044940774,"[7.36944012525443, -0.09948311605449447, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[4.292674899856818, 0.21755676752027767, 0.7801908664536985]","[4.292674899856818, 0.21755676752027767, 0.7801908664536985]",55.0,moving,1.95,0.0,0.0,False,False,False
94.202000,1784058224.569130,85,True,55.0,moving,3.5,3.0875421906858014,"[8.15977405770642, -0.19547830375022748, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[5.0995661360446, 0.2144537094704061, 0.7869396672623926]","[5.0995661360446, 0.2144537094704061, 0.7869396672623926]",0,stopped,2.3,0.0,0.0,False,False,False
101.902000,1784058231.649297,84,True,0,stopped,3.4,3.433597406545323,"[9.55241747421635, -0.5139569393722465, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[6.207548305918257, 0.26156958964116717, 0.7876256784634104]","[6.207548305918257, 0.26156958964116717, 0.7876256784634104]",0,stopped,2.3,0.0,0.0,False,False,False
