sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
11.050000,1784128387.715272,100,True,0.0,idle,5.0,4.999870142849282,"[4.999263355308967, 0.00048109153154053403, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0006065320353930108, -0.0011173398227316842, 0.789289220330483]","[-0.0006065320353930108, -0.0011173398227316842, 0.789289220330483]",0.0,idle,0.0,0.0,0.0,False,False,False
14.500000,1784128391.499668,99,True,0.0,idle,4.9,4.900722235123002,"[4.899316185415814, 0.00044445372457951405, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.001405950148779737, -0.0005433803719169136, 0.7890816436753637]","[-0.001405950148779737, -0.0005433803719169136, 0.7890816436753637]",40.0,moving,0.4,0.0,0.0,False,False,False
17.450000,1784128395.143400,98,True,40.0,moving,4.8,4.6809955559452865,"[4.837073609398275, 0.0005148386770342942, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.15607887392241682, 0.003286341306643953, 0.7866543662596857]","[0.15607887392241682, 0.003286341306643953, 0.7866543662596857]",50.0,moving,0.9,0.0,0.0,False,False,False
20.500000,1784128398.728975,97,True,50.0,moving,4.7,4.398051142740527,"[4.917892935459272, 0.00042889240293678653, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.5204722202359608, 0.07489302797270067, 0.7847398581008658]","[0.5204722202359608, 0.07489302797270067, 0.7847398581008658]",50.0,moving,0.9,0.0,0.0,False,False,False
23.502000,1784128402.297495,96,True,50.0,moving,4.6,4.2614821318939216,"[5.273257324752015, -0.008374375286501048, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0132493174098323, 0.10370478348820483, 0.7781729481402799]","[1.0132493174098323, 0.10370478348820483, 0.7781729481402799]",30.0,moving,0.6,0.0,0.0,False,False,False
26.502000,1784128405.432144,95,True,30.0,moving,4.5,4.525968876192433,"[5.621114040005171, -0.01643360976950614, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0963259621415722, 0.08694491162652848, 0.7888675016296001]","[1.0963259621415722, 0.08694491162652848, 0.7888675016296001]",30.0,moving,0.6,0.0,0.0,False,False,False
29.202000,1784128409.329857,94,True,30.0,moving,4.4,4.399936612348956,"[5.493558728617814, -0.01345949081990716, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0948009712464126, 0.08838541407828435, 0.78880339662373]","[1.0948009712464126, 0.08838541407828435, 0.78880339662373]",30.0,moving,0.6,0.0,0.0,False,False,False
32.402000,1784128413.412369,93,True,30.0,moving,4.3,4.6577423605931125,"[5.387456279242826, -0.011027772023909171, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.7331036091606787, 0.16663798202757296, 0.7767445919034925]","[0.7331036091606787, 0.16663798202757296, 0.7767445919034925]",60.0,moving,1.2,0.0,0.0,False,False,False
35.652000,1784128417.228798,92,True,60.0,moving,4.2,3.6639396363784584,"[4.64276221687896, 0.018671271236670228, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.9807971955504372, 0.13894529832273317, 0.7865543413976835]","[0.9807971955504372, 0.13894529832273317, 0.7865543413976835]",60.0,moving,1.2,0.0,0.0,False,False,False
38.850000,1784128421.388801,91,True,60.0,moving,4.1,3.5404595849436835,"[5.4061487630147225, -0.004298185298260218, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.8676436590562975, 0.11332707508307069, 0.7832628742687476]","[1.8676436590562975, 0.11332707508307069, 0.7832628742687476]",45.0,moving,1.65,0.0,0.0,False,False,False
