sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
14.650000,1784125773.838096,100,True,0.0,idle,5.0,4.999957847840538,"[4.999880779075009, 0.002069433080780768, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-7.465450890833573e-05, -0.0028440541587058128, 0.7890552563409874]","[-7.465450890833573e-05, -0.0028440541587058128, 0.7890552563409874]",0.0,idle,0.0,0.0,0.0,False,False,False
18.750000,1784125777.449412,99,True,0.0,idle,4.9,4.898998582736287,"[4.898918487308427, 0.0019730455203580506, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-7.865001678158633e-05, -0.0017902152423790259, 0.7888519511678647]","[-7.865001678158633e-05, -0.0017902152423790259, 0.7888519511678647]",40.0,moving,0.4,0.0,0.0,False,False,False
21.702000,1784125781.090480,98,True,40.0,moving,4.8,4.623806293742397,"[4.835603849487032, 0.0019924484344759166, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.21180591374343627, 0.010784004898816998, 0.7826030531454912]","[0.21180591374343627, 0.010784004898816998, 0.7826030531454912]",50.0,moving,0.9,0.0,0.0,False,False,False
24.702000,1784125784.863580,97,True,50.0,moving,4.7,4.368065787443857,"[4.971125339106651, 0.0011514414100358278, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.6031633428157054, 0.031263272897721704, 0.7859812880383719]","[0.6031633428157054, 0.031263272897721704, 0.7859812880383719]",50.0,moving,0.9,0.0,0.0,False,False,False
27.702000,1784125788.542946,96,True,50.0,moving,4.6,4.2050736491725305,"[5.353494393982914, -0.0013061602444459745, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.1485603729739107, 0.032961520246516024, 0.7815090037247716]","[1.1485603729739107, 0.032961520246516024, 0.7815090037247716]",30.0,moving,0.6,0.0,0.0,False,False,False
30.752000,1784125792.208442,95,True,30.0,moving,4.5,4.610506993785339,"[5.72715136915898, -0.001917395718423121, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.116900496776914, 0.04667924453506604, 0.7877113400512695]","[1.116900496776914, 0.04667924453506604, 0.7877113400512695]",30.0,moving,0.6,0.0,0.0,False,False,False
33.752000,1784125796.028764,94,True,30.0,moving,4.4,4.412679468453308,"[5.496525441066849, -2.089329535411716e-05, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.084019389871682, 0.0390999384367032, 0.7887527743139872]","[1.084019389871682, 0.0390999384367032, 0.7887527743139872]",30.0,moving,0.6,0.0,0.0,False,False,False
37.000000,1784125799.778853,93,True,30.0,moving,4.3,4.672204191665844,"[5.391670409049884, 0.0008600947395367292, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.7206613307042679, 0.10653033006018738, 0.7836428990996208]","[0.7206613307042679, 0.10653033006018738, 0.7836428990996208]",60.0,moving,1.2,0.0,0.0,False,False,False
39.950000,1784125803.352969,92,True,60.0,moving,4.2,4.2826617347528835,"[4.633358668685699, 0.018833251024388417, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.3523639861434601, 0.13831572824028074, 0.7861102168692489]","[0.3523639861434601, 0.13831572824028074, 0.7861102168692489]",60.0,moving,1.2,0.0,0.0,False,False,False
42.800000,1784125807.014597,91,True,60.0,moving,4.1,3.5053336173686507,"[4.675580429299061, 0.017872318510388563, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.170745713672047, 0.07701101303856193, 0.785262908703885]","[1.170745713672047, 0.07701101303856193, 0.785262908703885]",45.0,moving,1.65,0.0,0.0,False,False,False
