sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
12.550000,1784127944.383667,100,True,0.0,idle,5.0,4.999512832898831,"[4.998153925960914, 0.0019677746860111015, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.001355389566915995, -0.003962678125750892, 0.7891935729112808]","[-0.001355389566915995, -0.003962678125750892, 0.7891935729112808]",0.0,idle,0.0,0.0,0.0,False,False,False
16.050000,1784127947.908222,99,True,0.0,idle,4.9,4.901249406471293,"[4.898394264168441, 0.001840074043701143, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[-0.0028524961323901114, -0.003252967857664511, 0.7889079440584097]","[-0.0028524961323901114, -0.003252967857664511, 0.7889079440584097]",40.0,moving,0.4,0.0,0.0,False,False,False
19.100000,1784127951.600767,98,True,40.0,moving,4.8,4.656772860994844,"[4.835454393527007, 0.0018252664505841332, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.17868252495995127, 0.004865500093751678, 0.7836236057906328]","[0.17868252495995127, 0.004865500093751678, 0.7836236057906328]",50.0,moving,0.9,0.0,0.0,False,False,False
22.102000,1784127955.230005,97,True,50.0,moving,4.7,4.404046876764068,"[4.9079415472802586, 0.0017652014647943177, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.5038947237021331, 0.0010807551497508464, 0.7872741443531684]","[0.5038947237021331, 0.0010807551497508464, 0.7872741443531684]",50.0,moving,0.9,0.0,0.0,False,False,False
25.052000,1784127958.851160,96,True,50.0,moving,4.6,4.256454330780644,"[5.295516181606516, 0.000955978166997792, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0391164462715985, -0.020602385920951496, 0.7850472350466425]","[1.0391164462715985, -0.020602385920951496, 0.7850472350466425]",30.0,moving,0.6,0.0,0.0,False,False,False
28.102000,1784127962.094001,95,True,30.0,moving,4.5,4.6043420847598835,"[5.627599459530254, -0.0018923005537111529, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.0234424656810626, 0.03939219387902202, 0.7893506607777446]","[1.0234424656810626, 0.03939219387902202, 0.7893506607777446]",30.0,moving,0.6,0.0,0.0,False,False,False
30.752000,1784127966.002128,94,True,30.0,moving,4.4,4.390694394679041,"[5.40230547008861, 0.0010587374372318104, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.011824245165105, 0.044323978221830256, 0.7888285514758581]","[1.011824245165105, 0.044323978221830256, 0.7888285514758581]",30.0,moving,0.6,0.0,0.0,False,False,False
33.952000,1784127969.935787,93,True,30.0,moving,4.3,4.650284411907085,"[5.304402510052196, 0.002002466902234587, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.6546630267017455, 0.0731912904486112, 0.7756498932282425]","[0.6546630267017455, 0.0731912904486112, 0.7756498932282425]",60.0,moving,1.2,0.0,0.0,False,False,False
37.200000,1784127973.816770,92,True,60.0,moving,4.2,3.7017034405284424,"[4.430249151720216, 0.02083994452545665, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[0.7291985091024746, 0.09035614694556178, 0.7891903472287914]","[0.7291985091024746, 0.09035614694556178, 0.7891903472287914]",60.0,moving,1.2,0.0,0.0,False,False,False
40.450000,1784127977.741346,91,True,60.0,moving,4.1,3.551389186774282,"[5.183400379519612, 0.006722422072469134, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[1.6325856377136436, 0.07059593231506613, 0.7881581428027958]","[1.6325856377136436, 0.07059593231506613, 0.7881581428027958]",45.0,moving,1.65,0.0,0.0,False,False,False
43.700000,1784127981.422278,90,True,45.0,moving,4.0,3.6399833542305644,"[5.974176580315263, -0.00876684608683978, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.3350716102644276, 0.07119461980078405, 0.7809780057739641]","[2.3350716102644276, 0.07119461980078405, 0.7809780057739641]",0,stopped,1.65,0.0,0.0,False,False,False
46.750000,1784127985.118109,89,True,0,stopped,3.9,3.9078693841767813,"[6.319945918098892, -0.01998408213292932, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[2.4141095163600728, 0.10605212948171956, 0.7895596326366158]","[2.4141095163600728, 0.10605212948171956, 0.7895596326366158]",25.0,moving,1.4,0.0,0.0,False,False,False
